id,created_at,sid,property_name,location,latitude,longitude,nearby_hospitals,nearby_schools,nearby_landmarks
81,2025-01-12 17:45:05.835412+00,EmAltDu1000081,Altus,"Dubai Creek Harbour, Dubai",25.20742984,55.3519737,5-10km: Saudi German Hospital (6.32km) || Dubai Hospital (6.32km) || NMC Royal Hospital (6.59km) || Aster Hospital (7.44km) || Al Zahra Hospital (7.97km) || Medcare Hospital (7.97km) || Mediclinic City Hospital (8.35km) || Iranian Hospital Dubai (9.14km) || Rashid Hospital (9.14km) || Canadian Specialist Hospital (9.79km) (3.1km) || 5-10km: Saudi German Hospital (6.64km) || Dubai Hospital (6.64km) || NMC Royal Hospital (7.06km) || Al Zahra Hospital (7.44km) || Medcare Hospital (7.44km) || Mediclinic City Hospital (7.79km) || Aster Hospital (7.96km) || Iranian Hospital Dubai (8.87km) || Rashid Hospital (8.87km) (4.0km) || 5-10km: Saudi German Hospital (6.65km) || Dubai Hospital (6.65km) || NMC Royal Hospital (7.1km) || Al Zahra Hospital (7.28km) || Medcare Hospital (7.28km) || Mediclinic City Hospital (7.63km) || Aster Hospital (8.01km) || Iranian Hospital Dubai (8.75km) || Rashid Hospital (8.75km) (4.1km),Hartland International School (0.99km) || 5-10km: Dubai International School (6.32km) || GEMS Modern Academy (6.32km) || Kings School Dubai (8.0km) || GEMS Wellington International School (8.45km) || Repton School Dubai (8.45km) || Dubai English Speaking School (9.07km) (3.1km) || Hartland International School (0.0km) || 5-10km: Dubai International School (6.64km) || GEMS Modern Academy (6.64km) || Kings School Dubai (7.44km) || GEMS Wellington International School (7.92km) || Repton School Dubai (7.92km) || Dubai English Speaking School (8.9km) (4.0km) || Hartland International School (0.2km) || 5-10km: Dubai International School (6.65km) || GEMS Modern Academy (6.65km) || Kings School Dubai (7.28km) || GEMS Wellington International School (7.77km) || Repton School Dubai (7.77km) || Dubai English Speaking School (8.81km) (4.1km),Dubai Festival City Mall (4.63km) || 5-10km: Dubai Opera (6.35km) || Dubai Mall (6.45km) || Burj Khalifa (6.45km) || Dubai Frame (6.83km) || Dubai Creek (7.04km) (3.1km) || 5-10km: Dubai Festival City Mall (5.42km) || Dubai Opera (5.66km) || Dubai Mall (5.82km) || Burj Khalifa (5.82km) || Dubai Creek (6.49km) || Dubai Frame (6.91km) (4.0km) || 5-10km: Dubai Opera (5.48km) || Dubai Festival City Mall (5.54km) || Dubai Mall (5.65km) || Burj Khalifa (5.65km) || Dubai Creek (6.34km) || Dubai Frame (6.87km) (4.1km)
82,2025-01-12 17:45:05.835412+00,EmFarDu1000082,Farm Grove,"The Valley, Dubai",25.01648499,55.44192692,Saudi German Hospital (4.5km) || NMC Royal Hospital (5.2km) || Canadian Specialist Hospital (6.0km) (0.9km) || Mediclinic City Hospital (4.5km) || Iranian Hospital (5.2km) || Al Zahra Hospital (5.8km) (18.7km) || 5-10km: Saudi German Hospital (6.77km) || Dubai Hospital (6.77km) || NMC Royal Hospital (7.23km) || Al Zahra Hospital (7.31km) || Medcare Hospital (7.31km) || Mediclinic City Hospital (7.66km) || Aster Hospital (8.15km) || Iranian Hospital Dubai (8.82km) || Rashid Hospital (8.82km) (21.3km),GEMS Modern Academy (3.5km) || Dubai International School (4.2km) || Kent College Dubai (4.8km) (0.9km) || Repton School Dubai (3.5km) || GEMS Wellington Academy (4.2km) || Kings School Dubai (4.8km) (18.7km) || Hartland International School (0.29km) || 5-10km: Dubai International School (6.77km) || GEMS Modern Academy (6.77km) || Kings School Dubai (7.3km) || GEMS Wellington International School (7.8km) || Repton School Dubai (7.8km) || Dubai English Speaking School (8.89km) (21.3km),Global Village (3.5km) || Dubai Miracle Garden (4.0km) || IMG Worlds of Adventure (4.5km) (0.9km) || Meydan Racecourse (2.5km) || Nad Al Sheba Sports Complex (2.0km) || Meydan One Mall (3.5km) (18.7km) || 5-10km: Dubai Opera (5.49km) || Dubai Mall (5.67km) || Burj Khalifa (5.67km) || Dubai Festival City Mall (5.68km) || Dubai Creek (6.37km) || Dubai Frame (6.98km) (21.3km)
83,2025-01-12 17:45:05.835412+00,EmGolDu1000083,Golf Acres,"Emaar South, Dubai",24.86368525,55.14240288,Mediclinic Parkview Hospital (3.5km) || Saudi German Hospital (4.2km) || NMC Royal Hospital (5.0km) (17.9km) || NMC Royal Hospital DIP (2.5km) || Saudi German Hospital (2.5km) || Aster Hospital Discovery Gardens (2.5km) (21.2km) || Saudi German Hospital (2.0km) || Mediclinic Parkview Hospital (3.5km) || NMC Royal Hospital (3.0km) (23.0km),GEMS FirstPoint School (2.5km) || Nord Anglia International School (3.2km) || GEMS United School (4.0km) (17.9km) || GEMS United School (2.5km) || Jebel Ali School (2.5km) || Dubai International School (2.5km) (21.2km) || Emirates International School (1.5km) || GEMS Wellington Academy (2.5km) || Dubai British School (3.0km) (23.0km),Earth Golf Course (0.5km) || Fire Golf Course (0.5km) || Dubai Sports City (3.0km) (17.9km) || Ibn Battuta Mall (2.5km) || Discovery Gardens (2.5km) || Jebel Ali Port (2.5km) (21.2km) || JLT Park (0.5km) || Dubai Marina Mall (1.5km) || DMCC Metro Station (1.0km) || Almas Tower (1.0km) (23.0km)
84,2025-01-12 17:45:05.835412+00,EmGolDu1000084,Golf Dale,"Emaar South, Dubai",24.86368525,55.14240288,Mediclinic Parkview Hospital (3.5km) || Saudi German Hospital (4.2km) || NMC Royal Hospital (5.0km) (17.9km) || NMC Royal Hospital DIP (2.5km) || Saudi German Hospital (2.5km) || Aster Hospital Discovery Gardens (2.5km) (21.2km) || Saudi German Hospital (2.0km) || Mediclinic Parkview Hospital (3.5km) || NMC Royal Hospital (3.0km) (23.0km),GEMS FirstPoint School (2.5km) || Nord Anglia International School (3.2km) || GEMS United School (4.0km) (17.9km) || GEMS United School (2.5km) || Jebel Ali School (2.5km) || Dubai International School (2.5km) (21.2km) || Emirates International School (1.5km) || GEMS Wellington Academy (2.5km) || Dubai British School (3.0km) (23.0km),Earth Golf Course (0.5km) || Fire Golf Course (0.5km) || Dubai Sports City (3.0km) (17.9km) || Ibn Battuta Mall (2.5km) || Discovery Gardens (2.5km) || Jebel Ali Port (2.5km) (21.2km) || JLT Park (0.5km) || Dubai Marina Mall (1.5km) || DMCC Metro Station (1.0km) || Almas Tower (1.0km) (23.0km)
85,2025-01-12 17:45:05.835412+00,EmHilDu1000085,Hillsedge,"Dubai Hills, Dubai",25.12099476,55.25613608,5-10km: Al Zahra Hospital (6.11km) || Medcare Hospital (6.11km) || Mediclinic City Hospital (6.21km) || Iranian Hospital Dubai (8.69km) || Rashid Hospital (8.69km) || Saudi German Hospital (9.53km) || Dubai Hospital (9.53km) (4.8km) || Mediclinic City Hospital (4.5km) || Iranian Hospital (5.2km) || Al Zahra Hospital (5.8km) (5.9km) || Saudi German Hospital (2.5km) || Mediclinic Jumeirah (3.1km) || Iranian Hospital Dubai (3.8km) (6.2km),5-10km: Hartland International School (5.19km) || Kings School Dubai (5.92km) || GEMS Wellington International School (6.49km) || Repton School Dubai (6.49km) || Dubai English Speaking School (9.26km) || Dubai International School (9.53km) || GEMS Modern Academy (9.53km) (4.8km) || Repton School Dubai (3.5km) || GEMS Wellington Academy (4.2km) || Kings School Dubai (4.8km) (5.9km) || Jumeirah College (1.8km) || Dubai College (2.5km) || American School of Dubai (3.2km) (6.2km),Dubai Opera (4.05km) || Dubai Mall (4.54km) || Burj Khalifa (4.54km) || 5-10km: Dubai Creek (5.45km) || Dubai Frame (8.87km) || Mall of Emirates (9.3km) || Dubai Festival City Mall (9.98km) (4.8km) || Meydan Racecourse (2.5km) || Nad Al Sheba Sports Complex (2.0km) || Meydan One Mall (3.5km) (5.9km) || Madinat Jumeirah (1.2km) || Wild Wadi Waterpark (1.5km) || Burj Al Arab (2.0km) (6.2km)
86,2025-01-12 17:45:05.835412+00,EmEleDu1000086,Elea,"The Valley, Dubai",25.0220081,55.45352571,Saudi German Hospital (4.5km) || NMC Royal Hospital (5.2km) || Canadian Specialist Hospital (6.0km) (0.4km) || Mediclinic City Hospital (4.5km) || Iranian Hospital (5.2km) || Al Zahra Hospital (5.8km) (19.1km) || 5-10km: Saudi German Hospital (6.32km) || Dubai Hospital (6.32km) || NMC Royal Hospital (6.59km) || Aster Hospital (7.44km) || Al Zahra Hospital (7.97km) || Medcare Hospital (7.97km) || Mediclinic City Hospital (8.35km) || Iranian Hospital Dubai (9.14km) || Rashid Hospital (9.14km) || Canadian Specialist Hospital (9.79km) (21.5km),GEMS Modern Academy (3.5km) || Dubai International School (4.2km) || Kent College Dubai (4.8km) (0.4km) || Repton School Dubai (3.5km) || GEMS Wellington Academy (4.2km) || Kings School Dubai (4.8km) (19.1km) || Hartland International School (0.99km) || 5-10km: Dubai International School (6.32km) || GEMS Modern Academy (6.32km) || Kings School Dubai (8.0km) || GEMS Wellington International School (8.45km) || Repton School Dubai (8.45km) || Dubai English Speaking School (9.07km) (21.5km),Global Village (3.5km) || Dubai Miracle Garden (4.0km) || IMG Worlds of Adventure (4.5km) (0.4km) || Meydan Racecourse (2.5km) || Nad Al Sheba Sports Complex (2.0km) || Meydan One Mall (3.5km) (19.1km) || Dubai Festival City Mall (4.63km) || 5-10km: Dubai Opera (6.35km) || Dubai Mall (6.45km) || Burj Khalifa (6.45km) || Dubai Frame (6.83km) || Dubai Creek (7.04km) (21.5km)
87,2025-01-12 17:45:05.835412+00,EmAddDu1000087,Address Residences,"Al Marjan Island, Dubai",25.69539985,55.74247211,RAK Hospital (2.5km) || Ibrahim Bin Hamad Obaidullah Hospital (2.5km) || Saudi German Hospital RAK (2.5km) (10.2km) || Umm Al Quwain Hospital (3.5km) || Sheikh Khalifa General Hospital (5.2km) || UAQ Specialized Dental Center (4.1km) (15.3km) || Al Qassimi Hospital (2.5km) || Zulekha Hospital Sharjah (2.5km) || NMC Royal Hospital Sharjah (2.5km) (46.6km),RAK Academy (2.5km) || GEMS Westminster School RAK (2.5km) || Indian Public School (2.5km) (10.2km) || Emirates National School UAQ (3.2km) || Dubai Modern Education School (4.5km) || UAQ Indian School (5.1km) (15.3km) || Sharjah English School (2.5km) || GEMS Millennium School Sharjah (2.5km) || Victoria International School (2.5km) (46.6km),Al Marjan Island (2.5km) || RAK Mall (2.5km) || Hayat Island Beach (2.5km) (10.2km) || Dreamland Aqua Park (2.5km) || UAQ Marine Club (3.0km) || Umm Al Quwain Beach (1.5km) (15.3km) || Sharjah Corniche (2.5km) || Al Majaz Waterfront (2.5km) || Sharjah Aquarium (2.5km) (46.6km)
88,2025-01-12 17:45:05.835412+00,EmCluDu1000088,Club Palace Dubai,"Dubai Hills, Dubai",25.12697951,55.26048652,5-10km: Al Zahra Hospital (6.11km) || Medcare Hospital (6.11km) || Mediclinic City Hospital (6.21km) || Iranian Hospital Dubai (8.69km) || Rashid Hospital (8.69km) || Saudi German Hospital (9.53km) || Dubai Hospital (9.53km) (4.0km) || Mediclinic City Hospital (4.5km) || Iranian Hospital (5.2km) || Al Zahra Hospital (5.8km) (5.3km) || Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km) (6.0km),5-10km: Hartland International School (5.19km) || Kings School Dubai (5.92km) || GEMS Wellington International School (6.49km) || Repton School Dubai (6.49km) || Dubai English Speaking School (9.26km) || Dubai International School (9.53km) || GEMS Modern Academy (9.53km) (4.0km) || Repton School Dubai (3.5km) || GEMS Wellington Academy (4.2km) || Kings School Dubai (4.8km) (5.3km) || Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km) (6.0km),Dubai Opera (4.05km) || Dubai Mall (4.54km) || Burj Khalifa (4.54km) || 5-10km: Dubai Creek (5.45km) || Dubai Frame (8.87km) || Mall of Emirates (9.3km) || Dubai Festival City Mall (9.98km) (4.0km) || Meydan Racecourse (2.5km) || Nad Al Sheba Sports Complex (2.0km) || Meydan One Mall (3.5km) (5.3km) || Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km) (6.0km)
89,2025-01-12 17:45:05.835412+00,EmGolDu1000089,Golf Hillside,"Dubai Hills, Dubai",25.12870851,55.2609264,5-10km: Al Zahra Hospital (6.11km) || Medcare Hospital (6.11km) || Mediclinic City Hospital (6.21km) || Iranian Hospital Dubai (8.69km) || Rashid Hospital (8.69km) || Saudi German Hospital (9.53km) || Dubai Hospital (9.53km) (3.8km) || Mediclinic City Hospital (4.5km) || Iranian Hospital (5.2km) || Al Zahra Hospital (5.8km) (5.3km) || Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km) (5.8km),5-10km: Hartland International School (5.19km) || Kings School Dubai (5.92km) || GEMS Wellington International School (6.49km) || Repton School Dubai (6.49km) || Dubai English Speaking School (9.26km) || Dubai International School (9.53km) || GEMS Modern Academy (9.53km) (3.8km) || Repton School Dubai (3.5km) || GEMS Wellington Academy (4.2km) || Kings School Dubai (4.8km) (5.3km) || Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km) (5.8km),Dubai Opera (4.05km) || Dubai Mall (4.54km) || Burj Khalifa (4.54km) || 5-10km: Dubai Creek (5.45km) || Dubai Frame (8.87km) || Mall of Emirates (9.3km) || Dubai Festival City Mall (9.98km) (3.8km) || Meydan Racecourse (2.5km) || Nad Al Sheba Sports Complex (2.0km) || Meydan One Mall (3.5km) (5.3km) || Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km) (5.8km)
90,2025-01-12 17:45:05.835412+00,EmMarDu1000090,Marina Cove,"Dubai Marina, Dubai",25.07809816,55.14228491,Saudi German Hospital (2.0km) || Mediclinic Parkview Hospital (3.5km) || NMC Royal Hospital (3.0km) (1.0km) || Mediclinic Parkview Hospital (3.2km) || Saudi German Hospital (2.8km) || NMC Royal Hospital Marina (2.0km) (1.5km) || Saudi German Hospital Marina (3.5km) || Kings College Hospital (4.2km) || NMC Royal Hospital Dubai (5.1km) (3.7km),Emirates International School (1.5km) || GEMS Wellington Academy (2.5km) || Dubai British School (3.0km) (1.0km) || Emirates International School (2.5km) || Dubai College (3.5km) || GEMS Wellington Academy (4.0km) (1.5km) || Regent International School (4.1km) || Dubai College (5.2km) || GEMS Wellington Academy (5.5km) (3.7km),JLT Park (0.5km) || Dubai Marina Mall (1.5km) || DMCC Metro Station (1.0km) || Almas Tower (1.0km) (1.0km) || Dubai Marina Mall (1.0km) || JBR Beach (1.5km) || Dubai Marina Walk (0.5km) || Bluewaters Island (2.0km) (1.5km) || Atlantis The Palm (2.0km) || The Pointe (1.5km) || Palm West Beach (1.0km) || Nakheel Mall (2.5km) (3.7km)
91,2025-01-12 17:45:05.835412+00,EmVidDu1000091,Vida Residences Club Point,"Dubai Hills, Dubai",25.129573,55.26255719,5-10km: Al Zahra Hospital (6.11km) || Medcare Hospital (6.11km) || Mediclinic City Hospital (6.21km) || Iranian Hospital Dubai (8.69km) || Rashid Hospital (8.69km) || Saudi German Hospital (9.53km) || Dubai Hospital (9.53km) (3.7km) || Mediclinic City Hospital (4.5km) || Iranian Hospital (5.2km) || Al Zahra Hospital (5.8km) (5.1km) || Al Zahra Hospital (3.11km) || Medcare Hospital (3.11km) || Mediclinic City Hospital (3.13km) || 5-10km: Iranian Hospital Dubai (5.82km) || Rashid Hospital (5.82km) || Saudi German Hospital (8.02km) || Dubai Hospital (8.02km) || NMC Royal Hospital (9.09km) (5.7km),5-10km: Hartland International School (5.19km) || Kings School Dubai (5.92km) || GEMS Wellington International School (6.49km) || Repton School Dubai (6.49km) || Dubai English Speaking School (9.26km) || Dubai International School (9.53km) || GEMS Modern Academy (9.53km) (3.7km) || Repton School Dubai (3.5km) || GEMS Wellington Academy (4.2km) || Kings School Dubai (4.8km) (5.1km) || Kings School Dubai (2.89km) || GEMS Wellington International School (3.43km) || Repton School Dubai (3.43km) || 5-10km: Hartland International School (6.27km) || Dubai English Speaking School (6.54km) || Dubai International School (8.02km) || GEMS Modern Academy (8.02km) (5.7km),Dubai Opera (4.05km) || Dubai Mall (4.54km) || Burj Khalifa (4.54km) || 5-10km: Dubai Creek (5.45km) || Dubai Frame (8.87km) || Mall of Emirates (9.3km) || Dubai Festival City Mall (9.98km) (3.7km) || Meydan Racecourse (2.5km) || Nad Al Sheba Sports Complex (2.0km) || Meydan One Mall (3.5km) (5.1km) || Dubai Opera (1.53km) || Dubai Mall (1.97km) || Burj Khalifa (1.97km) || Dubai Creek (2.68km) || 5-10km: Dubai Frame (6.92km) || Dubai Festival City Mall (9.59km) || Mall of Emirates (9.61km) (5.7km)
92,2025-01-12 17:45:05.835412+00,EmManDu1000092,Mangrove,"Dubai Creek Harbour, Dubai",25.20313207,55.35166321,5-10km: Saudi German Hospital (6.32km) || Dubai Hospital (6.32km) || NMC Royal Hospital (6.59km) || Aster Hospital (7.44km) || Al Zahra Hospital (7.97km) || Medcare Hospital (7.97km) || Mediclinic City Hospital (8.35km) || Iranian Hospital Dubai (9.14km) || Rashid Hospital (9.14km) || Canadian Specialist Hospital (9.79km) (2.7km) || 5-10km: Saudi German Hospital (6.64km) || Dubai Hospital (6.64km) || NMC Royal Hospital (7.06km) || Al Zahra Hospital (7.44km) || Medcare Hospital (7.44km) || Mediclinic City Hospital (7.79km) || Aster Hospital (7.96km) || Iranian Hospital Dubai (8.87km) || Rashid Hospital (8.87km) (3.6km) || 5-10km: Saudi German Hospital (6.65km) || Dubai Hospital (6.65km) || NMC Royal Hospital (7.1km) || Al Zahra Hospital (7.28km) || Medcare Hospital (7.28km) || Mediclinic City Hospital (7.63km) || Aster Hospital (8.01km) || Iranian Hospital Dubai (8.75km) || Rashid Hospital (8.75km) (3.8km),Hartland International School (0.99km) || 5-10km: Dubai International School (6.32km) || GEMS Modern Academy (6.32km) || Kings School Dubai (8.0km) || GEMS Wellington International School (8.45km) || Repton School Dubai (8.45km) || Dubai English Speaking School (9.07km) (2.7km) || Hartland International School (0.0km) || 5-10km: Dubai International School (6.64km) || GEMS Modern Academy (6.64km) || Kings School Dubai (7.44km) || GEMS Wellington International School (7.92km) || Repton School Dubai (7.92km) || Dubai English Speaking School (8.9km) (3.6km) || Hartland International School (0.2km) || 5-10km: Dubai International School (6.65km) || GEMS Modern Academy (6.65km) || Kings School Dubai (7.28km) || GEMS Wellington International School (7.77km) || Repton School Dubai (7.77km) || Dubai English Speaking School (8.81km) (3.8km),Dubai Festival City Mall (4.63km) || 5-10km: Dubai Opera (6.35km) || Dubai Mall (6.45km) || Burj Khalifa (6.45km) || Dubai Frame (6.83km) || Dubai Creek (7.04km) (2.7km) || 5-10km: Dubai Festival City Mall (5.42km) || Dubai Opera (5.66km) || Dubai Mall (5.82km) || Burj Khalifa (5.82km) || Dubai Creek (6.49km) || Dubai Frame (6.91km) (3.6km) || 5-10km: Dubai Opera (5.48km) || Dubai Festival City Mall (5.54km) || Dubai Mall (5.65km) || Burj Khalifa (5.65km) || Dubai Creek (6.34km) || Dubai Frame (6.87km) (3.8km)
93,2025-01-12 17:45:05.835412+00,NaCedDu1000093,Cedar,"Dubai Creek Harbour, Dubai",25.20210911,55.34884919,5-10km: Saudi German Hospital (6.32km) || Dubai Hospital (6.32km) || NMC Royal Hospital (6.59km) || Aster Hospital (7.44km) || Al Zahra Hospital (7.97km) || Medcare Hospital (7.97km) || Mediclinic City Hospital (8.35km) || Iranian Hospital Dubai (9.14km) || Rashid Hospital (9.14km) || Canadian Specialist Hospital (9.79km) (2.4km) || 5-10km: Saudi German Hospital (6.64km) || Dubai Hospital (6.64km) || NMC Royal Hospital (7.06km) || Al Zahra Hospital (7.44km) || Medcare Hospital (7.44km) || Mediclinic City Hospital (7.79km) || Aster Hospital (7.96km) || Iranian Hospital Dubai (8.87km) || Rashid Hospital (8.87km) (3.3km) || 5-10km: Saudi German Hospital (6.65km) || Dubai Hospital (6.65km) || NMC Royal Hospital (7.1km) || Al Zahra Hospital (7.28km) || Medcare Hospital (7.28km) || Mediclinic City Hospital (7.63km) || Aster Hospital (8.01km) || Iranian Hospital Dubai (8.75km) || Rashid Hospital (8.75km) (3.5km),Hartland International School (0.99km) || 5-10km: Dubai International School (6.32km) || GEMS Modern Academy (6.32km) || Kings School Dubai (8.0km) || GEMS Wellington International School (8.45km) || Repton School Dubai (8.45km) || Dubai English Speaking School (9.07km) (2.4km) || Hartland International School (0.0km) || 5-10km: Dubai International School (6.64km) || GEMS Modern Academy (6.64km) || Kings School Dubai (7.44km) || GEMS Wellington International School (7.92km) || Repton School Dubai (7.92km) || Dubai English Speaking School (8.9km) (3.3km) || Hartland International School (0.2km) || 5-10km: Dubai International School (6.65km) || GEMS Modern Academy (6.65km) || Kings School Dubai (7.28km) || GEMS Wellington International School (7.77km) || Repton School Dubai (7.77km) || Dubai English Speaking School (8.81km) (3.5km),Dubai Festival City Mall (4.63km) || 5-10km: Dubai Opera (6.35km) || Dubai Mall (6.45km) || Burj Khalifa (6.45km) || Dubai Frame (6.83km) || Dubai Creek (7.04km) (2.4km) || 5-10km: Dubai Festival City Mall (5.42km) || Dubai Opera (5.66km) || Dubai Mall (5.82km) || Burj Khalifa (5.82km) || Dubai Creek (6.49km) || Dubai Frame (6.91km) (3.3km) || 5-10km: Dubai Opera (5.48km) || Dubai Festival City Mall (5.54km) || Dubai Mall (5.65km) || Burj Khalifa (5.65km) || Dubai Creek (6.34km) || Dubai Frame (6.87km) (3.5km)
